LINE,X,Y,GPSALT,RAD,MAGLEV,syn_dem,MAG_REGIONAL,mag_res,ellip_pipe_magmod,ellipsoid_magmod
     L22810,479322.596370,8215500.511163,486.242304,101.908912,24086.195626,384.333392,23833.890671,324.125428,259.109957,172.211259
     L22810,479323.080101,8215480.516554,486.065590,101.766805,24091.448907,384.298785,23833.351473,329.190580,262.823649,174.853611
     L22810,479323.467861,8215460.520277,485.897737,101.634599,24096.906410,384.263138,23832.817750,334.456337,266.610836,177.559476
     L22810,479323.840950,8215440.523742,485.723652,101.502489,24102.538311,384.221162,23832.283707,339.897096,270.459214,180.318647
     L22810,479323.861048,8215420.521062,485.503732,101.370240,24108.370589,384.133493,23831.773034,345.521695,274.434399,183.181653
     L22810,479324.176847,8215400.523534,485.285888,101.236805,24114.334309,384.049083,23831.240174,351.294200,278.416247,186.055808
     L22810,479324.359737,8215380.523703,485.077080,101.097901,24120.522173,383.979179,23830.715162,357.285574,282.484953,189.006408
     L22810,479324.511459,8215360.523347,484.856192,100.965715,24126.940334,383.890477,23830.190846,363.507153,286.623693,192.019205
     L22810,479324.530273,8215340.520730,484.639197,100.862605,24133.418317,383.776593,23829.674217,369.783441,290.853889,195.113178
     L22810,479324.549088,8215320.518152,484.408870,100.796661,24140.126540,383.612209,23829.156036,376.291524,295.151191,198.268246
     L22810,479324.567902,8215300.515610,484.190094,100.721563,24146.745533,383.468531,23828.636302,382.711929,299.515181,201.486573
     L22810,479324.586717,8215280.513105,483.963690,100.656015,24153.311698,383.307676,23828.115017,389.081060,303.947632,204.768959
     L22810,479324.605532,8215260.510635,483.736135,100.585927,24159.674434,383.150208,23827.592180,395.248315,308.449011,208.117045
     L22810,479324.624347,8215240.508200,483.454173,100.634731,24165.619622,382.819442,23827.067790,400.999576,313.023232,211.530581
     L22810,479324.643162,8215220.505798,483.166409,100.700876,24171.160354,382.465533,23826.541848,406.347935,317.668456,215.012628
     L22810,479324.661977,8215200.503430,482.874016,100.775926,24176.040578,382.098090,23826.014354,411.037338,322.385406,218.564760
     L22810,479324.680793,8215180.501095,482.584229,100.842024,24180.392508,381.742205,23825.485308,415.200001,327.174376,222.188783
     L22810,479324.699609,8215160.498791,482.307222,100.907121,24184.031146,381.400101,23824.954709,418.650926,332.035371,225.886633
     L22810,479324.718424,8215140.496519,482.068532,100.972218,24187.082147,381.096314,23824.422559,421.515765,336.967177,229.660785
     L22810,479324.737241,8215120.494277,481.829843,101.037316,24189.546967,380.792527,23823.888856,423.795979,341.972977,233.511654
     L22810,479325.053038,8215100.496771,481.581206,101.102398,24191.447536,380.478808,23823.334088,425.527241,346.971710,237.373024
     L22810,479325.071854,8215080.494559,481.340410,101.167495,24192.786106,380.172914,23822.797362,426.684227,352.125412,241.380520
     L22810,479325.090670,8215060.492375,481.231605,101.492782,24193.704168,379.738823,23822.259083,427.422260,357.344023,245.474169
     L22810,479325.406467,8215040.494870,481.188217,101.960543,24194.474428,379.227674,23821.699983,428.027546,362.543482,249.580140
     L22810,479325.425283,8215020.492716,481.153272,102.419403,24195.524485,378.733869,23821.158681,428.900598,367.904435,253.843154
     L22810,479325.732535,8215000.495075,481.112065,102.877969,24197.328193,378.234096,23820.597268,430.541811,373.250651,258.117769
     L22810,479325.759896,8214980.493082,481.077485,103.367491,24200.330517,377.709995,23820.052392,433.370539,378.758306,262.552611
     L22810,479326.075692,8214960.495576,481.339409,104.625991,24204.727983,376.713419,23819.487567,437.608755,384.217078,267.007728
     L22810,479326.195269,8214940.495031,481.606944,105.875249,24210.373254,375.731695,23818.933817,443.087514,389.811475,271.606686
     L22810,479326.410304,8214920.495967,481.866336,107.120645,24217.063868,374.745691,23818.372531,449.617296,395.445821,276.270209
     L22810,479326.665659,8214900.497527,482.135202,108.371802,24224.278977,373.763400,23817.807260,456.674776,401.135359,281.014854
     L22810,479326.744916,8214880.496383,482.526225,109.863589,24231.689824,372.662636,23817.251609,463.921795,406.945739,285.911635
     L22810,479327.060711,8214860.498875,483.102805,111.721311,24238.877763,371.381494,23816.679669,470.957600,412.716471,290.837041
     L22810,479327.376506,8214840.501367,483.680022,113.539253,24245.572387,370.140769,23816.106337,477.501482,418.552181,295.858432
     L22810,479327.481024,8214820.500624,484.262969,115.391737,24251.899316,368.871232,23815.544693,483.670086,424.535868,301.048897
     L22810,479327.711116,8214800.501805,484.841635,117.252723,24257.811725,367.588912,23814.973805,489.430974,430.536528,306.299047
     L22810,479328.026910,8214780.504296,485.399135,118.731084,24263.313724,366.668051,23814.396220,494.786483,436.568364,311.620681
     L22810,479328.045727,8214760.502267,485.946999,120.101578,24268.381223,365.845420,23813.835387,499.696513,442.791578,317.154145
     L22810,479328.361520,8214740.504757,486.489991,121.489978,24273.194809,365.000013,23813.254940,504.366471,448.951067,322.685507
     L22810,479328.380337,8214720.502752,487.035428,122.857600,24277.642349,364.177828,23812.691083,508.659566,455.302704,328.438903
     L22810,479328.696130,8214700.505242,487.586484,124.294659,24281.918570,363.291824,23812.107774,512.795022,461.588840,334.187198
     L22810,479328.714947,8214680.503258,488.128953,126.090165,24286.056663,362.038788,23811.540894,516.781694,468.062955,340.167551
     L22810,479328.733765,8214660.501299,488.671421,127.869462,24290.107523,360.801960,23810.972461,520.682687,474.604178,346.265848
     L22810,479328.752582,8214640.499363,489.213889,129.659390,24294.095992,359.554499,23810.402477,524.522841,481.205740,352.483867
     L22810,479328.771400,8214620.497449,489.756316,131.447599,24298.057285,358.308717,23809.830940,528.337373,487.865754,358.823341
     L22810,479328.790218,8214600.495556,490.312929,132.693862,24302.010672,357.619067,23809.257850,532.145552,494.579546,365.286068
     L22810,479328.809036,8214580.493686,490.908793,133.485185,24306.228487,357.423607,23808.683208,536.219712,501.339852,371.873707
     L22810,479328.827854,8214560.491837,491.494655,134.280824,24310.808590,357.213831,23808.107014,540.657713,508.152978,378.587310
     L22810,479328.846672,8214540.490008,492.086761,135.074475,24315.893672,357.012286,23807.529268,545.602247,515.013080,385.428390
     L22810,479328.865491,8214520.488201,492.667720,135.883619,24321.490373,356.784101,23806.949969,551.059952,521.920614,392.398261
     L22810,479328.587336,8214500.482176,493.282717,135.881842,24327.660582,357.400875,23806.386206,557.081412,529.044905,399.659893
     L22810,479328.297924,8214480.476081,493.900426,135.816741,24334.220815,358.083685,23805.821372,563.494191,536.223698,407.068892
     L22810,479328.031029,8214460.470390,494.509740,135.751633,24341.005445,358.758107,23805.253533,570.133936,543.434761,414.607820
     L22810,479327.940527,8214440.467215,495.129873,135.686534,24347.851693,359.443339,23804.673981,576.843577,550.566454,422.184402
     L22810,479327.579450,8214420.460373,495.730922,135.794786,24354.593935,359.936135,23804.108086,583.440830,557.917602,430.066277
     L22810,479327.244783,8214400.453996,496.304808,136.486391,24361.056303,359.818417,23803.538947,589.760943,565.292698,438.081214
     L22810,479326.930346,8214380.447987,496.879561,137.147955,24367.138178,359.731606,23802.966929,595.703050,572.683468,446.232100
     L22810,479326.614097,8214360.442045,497.453931,137.809054,24372.813589,359.644877,23802.393277,601.240367,580.100381,454.533318
     L22810,479326.280979,8214340.435982,498.021564,138.450971,24378.034818,359.570593,23801.818820,606.324638,587.551382,462.996189
     L22810,479325.649802,8214320.426176,498.559013,139.876583,24383.093606,358.682431,23801.259023,611.237631,595.259339,471.826790
     L22810,479325.102380,8214300.417649,499.094011,141.676176,24388.055372,357.417835,23800.692726,616.058474,602.922233,480.759666
     L22810,479324.692619,8214280.410975,499.614864,143.464866,24393.029694,356.149998,23800.117063,620.898555,610.487065,489.748100
     L22810,479324.066842,8214260.401791,500.145797,145.245671,24398.197389,354.900126,23799.551319,625.926315,618.232176,499.061927
     L22810,479323.441072,8214240.392801,500.668078,146.984427,24403.567952,353.683651,23798.983664,631.158863,625.981772,508.540387
     L22810,479322.518237,8214220.380537,501.257478,147.617583,24409.132138,353.639895,23798.430032,636.576829,633.971712,518.428966
     L22810,479321.764688,8214200.370542,501.843563,148.278413,24414.877713,353.565149,23797.865289,642.183992,641.805492,528.346246
     L22810,479320.739004,8214180.357783,502.419708,148.939307,24420.791156,353.480401,23797.313005,647.951905,649.885717,538.678092
     L22810,479320.046872,8214160.349010,503.005757,149.600939,24426.870917,353.404817,23796.740979,653.899355,657.623224,548.876087
     L22810,479319.123038,8214140.337991,503.601896,149.496896,24433.162221,354.104999,23796.179167,660.052684,665.551844,559.454994
     L22810,479318.148530,8214120.326803,504.198312,148.508277,24439.707177,355.690035,23795.617922,666.460104,673.496124,570.252873
     L22810,479316.961056,8214100.313807,504.797619,147.519675,24446.625097,357.277944,23795.065624,673.235732,681.622479,581.438924
     L22810,479315.904454,8214080.302567,505.395434,146.521084,24454.043912,358.874350,23794.504339,680.518690,689.561966,592.662631
     L22810,479314.911218,8214060.292321,506.002203,145.529637,24462.265782,360.472565,23793.937644,688.608882,697.362397,603.977831
     L22810,479313.920123,8214040.282414,506.657807,144.348290,24470.887266,362.309516,23793.368719,697.100887,705.058245,615.432830
     L22810,479312.666500,8214020.270578,507.320220,143.154225,24480.209888,364.165995,23792.811005,706.287997,712.969748,627.339774
     L22810,479311.377043,8214000.258937,508.001117,141.952074,24490.401092,366.049044,23792.252830,716.344873,720.823427,639.440070
     L22810,479310.106614,8213980.247963,508.661511,140.758178,24501.247393,367.903333,23791.691408,727.059736,728.555594,651.667621
     L22810,479308.836220,8213960.237485,509.329206,139.800589,24512.816301,369.528617,23791.127705,738.499504,736.159733,664.027256
     L22810,479307.547965,8213940.227385,510.011435,139.469303,24525.345066,370.542132,23790.562609,750.900894,743.638238,676.527609
     L22810,479306.275725,8213920.217861,510.685306,139.142271,24538.742778,371.543035,23789.994431,764.174013,750.938422,689.114983
     L22810,479305.004059,8213900.208826,511.369445,138.815657,24553.039933,372.553788,23789.423944,778.348889,758.050497,701.786706
     L22810,479303.715364,8213880.200167,512.051344,138.476125,24568.275887,373.575219,23788.852006,793.464369,764.984837,714.553515
     L22810,479302.132599,8213860.190229,512.653389,138.148569,24584.125363,374.504820,23788.292023,809.187247,772.183379,727.856051
     L22810,479300.858077,8213840.182682,513.210690,137.809987,24600.473390,375.400703,23787.714736,825.419908,778.705723,740.743239
     L22810,479299.568353,8213820.175511,513.783270,137.479689,24617.255350,376.303581,23787.135893,842.088373,784.969151,753.651964
     L22810,479298.288649,8213800.168813,514.337901,137.143900,24633.835117,377.194000,23786.554281,858.557231,790.925368,766.526078
     L22810,479296.724184,8213780.161315,514.890047,136.804861,24650.272534,378.085185,23785.983847,874.878223,797.034816,779.845363
     L22810,479295.440983,8213760.155574,515.216977,136.254029,24666.438066,378.962948,23785.397744,890.937441,802.461365,792.711573
     L22810,479294.170950,8213740.150333,515.564193,135.724396,24681.745749,379.839797,23784.808739,906.141468,807.459775,805.420171
     L22810,479292.882973,8213720.145439,515.906735,135.186278,24696.272717,380.720457,23784.218286,920.566598,812.064739,817.998260
     L22810,479291.294359,8213700.139997,516.249083,134.645096,24708.949532,381.603987,23783.639404,933.135992,816.776847,830.966988
     L22810,479290.024417,8213680.136081,516.608754,134.233397,24718.872991,382.375358,23783.043454,942.962785,820.374344,843.030681
     L22810,479288.749048,8213660.132552,516.990746,133.898333,24725.517847,383.092413,23782.445471,949.513130,823.409983,854.757047
     L22810,479287.644399,8213640.129808,517.362179,133.563023,24728.219154,383.799156,23781.837480,952.126550,825.493419,865.715472
     L22810,479286.453035,8213620.127183,517.738709,133.234370,24726.566763,384.504339,23781.231202,950.386298,827.082751,876.374977
     L22810,479285.201549,8213600.124795,518.114783,132.890189,24719.997698,385.224594,23780.625374,943.730131,828.084126,886.617247
     L22810,479283.937339,8213580.122751,518.666209,133.226562,24708.105151,385.439648,23780.017840,931.752455,828.202183,896.089372
     L22810,479282.939888,8213560.121401,519.216695,133.552017,24691.186685,385.664678,23779.396270,914.757590,826.862224,904.156835
     L22810,479281.957447,8213540.120307,519.762521,133.890541,24669.268038,385.871980,23778.771919,892.765034,824.552802,911.313125
     L22810,479280.897404,8213520.119352,520.319862,134.224850,24643.322323,386.095012,23778.148828,866.745705,821.414430,917.675278
     L22810,479279.968136,8213500.118729,520.943662,134.447724,24614.116875,386.495938,23777.517926,837.471853,816.815106,922.520733
     L22810,479279.019139,8213480.118293,521.670728,134.512760,24583.600175,387.157967,23776.885786,806.888388,811.005014,926.063445
     L22810,479278.028888,8213460.118054,522.397539,134.578892,24552.158738,387.818647,23776.253310,775.381354,804.050418,928.356890
     L22810,479277.024304,8213440.118025,523.130572,134.644935,24521.352392,388.485637,23775.619322,744.511218,795.794330,929.191446
     L22810,479276.021152,8213420.118200,523.850218,134.709871,24492.665776,389.140348,23774.983144,715.762978,786.123206,928.412443
     L22810,479275.318257,8213400.118456,524.810656,135.289810,24465.531248,389.520846,23774.332294,688.575503,773.862921,924.622581
     L22810,479274.394806,8213380.118949,525.808309,135.952339,24441.174663,389.855971,23773.688641,664.163189,760.553578,919.481034
     L22810,479273.458480,8213360.119628,526.814276,136.625260,24418.613156,390.189016,23773.043438,641.547767,745.548635,912.272661
     L22810,479272.827490,8213340.120180,527.821145,137.294790,24398.174677,390.526354,23772.383648,621.063853,727.797141,901.866190
     L22810,479271.895936,8213320.121152,528.939466,138.046542,24379.258424,390.892924,23771.734161,602.097885,708.904434,889.827942
     L22810,479271.260444,8213300.121907,530.392017,138.985784,24361.636392,391.406233,23771.070638,584.434249,686.755465,873.765367
     L22810,479270.624715,8213280.122740,531.825401,139.922986,24344.897567,391.902415,23770.405207,567.655735,662.473108,855.036907
     L22810,479269.691588,8213260.124116,533.268481,140.870683,24328.654206,392.397798,23769.749693,551.368731,636.889287,834.440790
     L22810,479269.057725,8213240.125136,534.673522,141.778150,24312.360729,392.895372,23769.080269,535.039528,608.057633,810.024657
