ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
144.3 1230.71 22770.25 10.909631377773092 16.831633388535597 -27.779044 -49.052981 12341 -29.661 6925754.0 691846.0
140.44 1232.35 22770.241 10.666117461956084 16.682189210509016 -27.777947 -49.052978 12341 -29.852 6925875.0 691848.0
129.45 1232.92 22770.231 10.083182350905618 16.19409842903891 -27.776856 -49.052975 12341 -30.382 6925997.0 691850.0
154.29 1225.42 22770.49 3.4890188318382656 9.659977501196488 -27.777039 -49.04815 12351 -36.62 6925969.0 692325.0
159.03 1223.72 22770.5 3.5723235047562696 9.642241110214428 -27.778208000000006 -49.048158 12351 -36.593 6925839.0 692323.0
165.06 1220.9 22770.51 3.673402823959762 9.642107299914976 -27.779386 -49.048167 12351 -36.549 6925709.0 692320.0
196.53 1216.16 22770.52 3.875324533630163 9.741266696502509 -27.780575 -49.048169 12351 -36.405 6925577.0 692317.0
217.14 1212.32 22770.532000000007 4.366568853391989 10.129662373802953 -27.781775 -49.048139 12351 -35.969 6925444.0 692318.0
237.55 1208.03 22770.546 5.1069104295309415 10.766896912498908 -27.782986 -49.048081 12351 -35.282 6925310.0 692322.0
245.49 1203.0 22770.559 5.118094396136684 10.673424658081784 -27.784208000000003 -49.048019 12351 -35.325 6925174.0 692326.0
238.25 1197.45 22770.573 3.969053009027917 9.419554984347322 -27.785439 -49.047964 12351 -36.529 6925038.0 692329.0
204.04 1191.74 22770.586 2.9634033049570334 8.307183678865158 -27.786683 -49.047931 12351 -37.592 6924900.0 692330.0
194.56 1186.06 22770.597 2.192724088690447 7.428664138191763 -27.787936 -49.047922 12351 -38.422 6924761.0 692329.0
202.86 1178.73 22770.608 1.215240713942798 6.342393781644483 -27.7892 -49.047922 12351 -39.46 6924621.0 692327.0
212.55 1171.45 22770.619 -0.9072721730003152 4.109975189906032 -27.790475 -49.047936 12351 -41.645 6924480.0 692323.0
225.5 1165.63 22770.628 -2.7641680231911465 2.141452385737168 -27.791758 -49.047967 12351 -43.566 6924337.0 692318.0
242.53 1162.17 22770.637 -4.323514580811022 0.4701347429336025 -27.793053000000004 -49.048017 12351 -45.191 6924194.0 692311.0
259.55 1159.28 22770.645 -5.898890650626576 -1.2183311350611774 -27.794356 -49.048078 12351 -46.834 6924050.0 692302.0
279.48 1155.71 22770.654 -7.702394817779528 -3.135355570977744 -27.795664 -49.04812800000001 12351 -48.70399999999999 6923905.0 692295.0
322.08 1153.27 22770.665 -9.23780172855558 -4.784541145498814 -27.796981 -49.048139 12351 -50.304 6923759.0 692291.0
367.53 1149.99 22770.679 -10.79608187075894 -6.455739623433146 -27.798297 -49.048106 12351 -51.923 6923613.0 692292.0
410.98 1144.93 22770.694 -13.41746059810432 -9.189348424098071 -27.799617 -49.048036 12351 -54.602 6923467.0 692297.0
418.11 1139.6 22770.711 -17.08516326430604 -12.968764966810973 -27.800933 -49.047933 12351 -58.325 6923321.0 692305.0
417.95 1136.75 22770.728 -21.373670088988927 -17.36993232539775 -27.802253000000004 -49.047836 12351 -62.67 6923174.0 692312.0
414.42 1134.36 22770.744 -25.46482346261979 -21.57314370674533 -27.803569 -49.047756 12351 -66.818 6923028.0 692318.0
405.21 1129.29 22770.76 -29.316427543679595 -25.537149926727626 -27.804889000000006 -49.047686 12351 -70.72800000000002 6922882.0 692322.0
410.08 1121.73 22770.775 -33.95003162473949 -30.2831561467099 -27.806208 -49.047628 12351 -75.42 6922736.0 692326.0
414.78 1113.13 22770.789 -37.92366521799486 -34.370310601883396 -27.807531 -49.047575 12351 -79.454 6922589.0 692328.0
413.03 1104.48 22770.803 -42.446524164964856 -39.00686247637421 -27.808856 -49.047542 12351 -84.038 6922442.0 692329.0
402.03 1099.28 22770.815 -47.06483381936391 -43.73920918949976 -27.810181 -49.047533 12351 -88.719 6922295.0 692328.0
397.24 1095.21 22770.827 -50.68101537642532 -47.468997344703475 -27.811506 -49.047544 12351 -92.399 6922149.0 692325.0
397.12 1091.77 22770.838 -55.23364764091591 -52.1355803385419 -27.812822 -49.047564 12351 -97.017 6922003.0 692320.0
404.01 1089.55 22770.849 -58.669250393210795 -55.68401509718913 -27.814131 -49.047569 12351 -100.516 6921858.0 692317.0
409.65 1087.78 22770.861 -62.23462779179125 -59.36205243651896 -27.815433 -49.047567 12351 -104.144 6921713.0 692315.0
407.24 1085.36 22770.873 -65.04462222712402 -62.282985563418436 -27.816725 -49.047561 12351 -107.015 6921570.0 692314.0
397.12 1080.29 22770.885 -67.52048856511928 -64.86936013239608 -27.818008000000006 -49.047561 12351 -109.553 6921428.0 692311.0
371.28 1073.95 22770.896 -69.40658025682905 -66.86613212069108 -27.819289 -49.047581 12351 -111.502 6921286.0 692307.0
377.81 1066.74 22770.905 -71.76631849748678 -69.33594813174686 -27.820567 -49.047614 12351 -113.925 6921145.0 692302.0
380.9 1059.45 22770.916 -73.57263554291096 -71.2531175393592 -27.821842 -49.047639 12351 -115.795 6921003.0 692297.0
374.29 1052.43 22770.928 -74.96911891765862 -72.75838789590648 -27.823111 -49.047636 12351 -117.252 6920863.0 692295.0
357.04 1046.51 22770.94 -75.72715158497721 -73.62486341381904 -27.824375 -49.047611 12351 -118.069 6920723.0 692295.0
332.95 1040.25 22770.954 -76.18173354486667 -74.18754409309693 -27.825633000000003 -49.047569 12351 -118.581 6920583.0 692297.0
326.11 1033.93 22770.969 -76.44228599256067 -74.55507653718354 -27.826883 -49.047508 12351 -118.897 6920444.0 692301.0
296.17 1027.37 22770.984 -75.9634849892025 -74.18265300403107 -27.828133 -49.047453 12351 -118.474 6920306.0 692304.0
290.37 1021.06 22770.997000000007 -75.95290933955889 -74.27862689019588 -27.829378 -49.047411 12351 -118.52 6920168.0 692306.0
277.31 1016.48 22771.011 -74.67733368991527 -73.10960077636071 -27.830619 -49.047372 12351 -117.301 6920030.0 692308.0
235.6 1012.87 22771.024 -73.53262994293424 -72.07101610460377 -27.831856 -49.047344 12351 -116.214 6919893.0 692308.0
239.61 1009.98 22771.036 -73.55034739118656 -72.19407803629021 -27.833083 -49.047322 12351 -116.289 6919757.0 692308.0
255.86 1006.86 22771.048 -73.64929019315329 -72.39853738729407 -27.834311 -49.047311 12351 -116.446 6919621.0 692307.0
242.82 1003.6 22771.06 -72.69923299512013 -71.55399673829791 -27.835536 -49.047303 12351 -115.554 6919485.0 692306.0
252.47 999.53 22771.072 -72.05059699232044 -71.01010269274522 -27.836761 -49.047292 12351 -114.963 6919350.0 692305.0
267.67 995.85 22771.085 -70.69053979428728 -69.75556204374908 -27.837986 -49.047275 12351 -113.661 6919214.0 692304.0
257.74 992.8 22771.098 -68.05480653511057 -67.22482913680088 -27.839211 -49.04723900000001 12351 -111.081 6919078.0 692306.0
246.53 991.0 22771.112 -65.93184792221932 -65.20669881053527 -27.840436 -49.047183 12351 -109.013 6918942.0 692309.0
248.17 989.84 22771.127 -64.3578893093281 -63.73756848426975 -27.841661 -49.047131 12351 -107.494 6918806.0 692312.0
264.35 988.69 22771.141 -63.968156050151386 -63.45283557732155 -27.842889000000003 -49.047086 12351 -107.16 6918670.0 692314.0
300.74 987.06 22771.154 -62.405422790974676 -61.99510267037336 -27.844119 -49.047047 12351 -105.653 6918534.0 692316.0
320.0 984.94 22771.168 -60.21526833656449 -59.91072315998164 -27.845353000000006 -49.047006 12351 -103.519 6918397.0 692318.0
296.18 982.9 22771.183 -58.79730972367328 -58.597592833716114 -27.846583000000006 -49.046956 12351 -102.156 6918261.0 692321.0
273.55 981.36 22771.197 -57.557155269263106 -57.4632133233244 -27.847814 -49.046908 12351 -100.972 6918124.0 692323.0
254.44 980.09 22771.21 -55.59122616856744 -55.60323123225008 -27.849053 -49.046875 12351 -99.063 6917987.0 692324.0
212.38 977.79 22771.223 -52.54910122635285 -52.6679999570496 -27.850294 -49.046861 12351 -96.079 6917849.0 692324.0
167.2 976.41 22771.235 -50.50565234528194 -50.73196093980117 -27.851539 -49.046861 12351 -94.096 6917711.0 692321.0
164.13 975.73 22771.247000000007 -49.2719781104964 -49.605524503235436 -27.852786 -49.046861 12351 -92.922 6917573.0 692319.0
202.11 975.67 22771.259 -48.491078521996315 -48.9316906473523 -27.854031 -49.046844 12351 -92.2 6917435.0 692318.0
226.72 975.51 22771.273 -46.596149421300666 -47.14270855627793 -27.855272 -49.04681400000001 12351 -90.362 6917298.0 692319.0
242.22 975.62 22771.286 -44.23102447908619 -44.88447728107751 -27.856517 -49.046792 12351 -88.055 6917160.0 692319.0
231.37 976.26 22771.299 -41.61967418315707 -42.37984858655968 -27.857761 -49.046767 12351 -85.501 6917022.0 692320.0
209.55 976.35 22771.312 -40.156774594657016 -41.02401473067654 -27.859006 -49.04675 12351 -84.09700000000002 6916884.0 692319.0
209.24 977.04 22771.325 -38.929875006156934 -39.904180874793404 -27.860253000000004 -49.046739 12351 -82.929 6916746.0 692318.0
206.72 976.56 22771.338 -37.47397541765697 -38.555347018910254 -27.861497 -49.046722 12351 -81.532 6916608.0 692317.0
214.02 979.19 22771.35 -36.42485047544238 -37.61311574370983 -27.862739 -49.046708 12351 -80.541 6916470.0 692317.0
245.27 984.53 22771.364 -35.54614672846125 -36.84053107195281 -27.863975 -49.046683 12351 -79.72 6916333.0 692317.0
288.44 993.32 22771.378 -33.41641346928454 -34.81579816500462 -27.865203 -49.046642 12351 -77.646 6916197.0 692319.0
330.48 1004.15 22771.393 -30.52687605162677 -32.03031444218256 -27.866422 -49.046581 12351 -74.811 6916062.0 692322.0
385.3 1121.05 22771.675 -23.62153180110858 -25.04866413862264 -27.866503 -49.041303000000006 12361 -67.51 6916045.0 692842.0
399.68 1118.99 22771.663 -26.250036997135428 -27.58671416082734 -27.865442 -49.041331 12361 -70.09 6916162.0 692841.0
359.03 1118.49 22771.652 -28.389287327252173 -29.634218528523522 -27.864378 -49.041336 12361 -72.178 6916280.0 692843.0
318.11 1119.76 22771.642000000003 -30.04753765736893 -31.200722896219645 -27.863314000000006 -49.041331 12361 -73.785 6916398.0 692845.0
276.31 1122.27 22771.633 -32.16933728005664 -33.23043242528107 -27.862253000000006 -49.041311 12361 -75.854 6916516.0 692849.0
235.37 1124.59 22771.625 -33.115490353796375 -34.08509793158169 -27.861194 -49.04127800000001 12361 -76.747 6916633.0 692854.0
193.09 1127.03 22771.617 -34.261418073821595 -35.139366018564964 -27.860139 -49.041236 12361 -77.839 6916750.0 692860.0
193.41 1129.49 22771.609 -34.637924598613345 -35.424987502104756 -27.859089 -49.041194 12361 -78.16199999999998 6916866.0 692866.0
231.32 1133.05 22771.6 -34.72288183083415 -35.419403824279264 -27.858042 -49.041169 12361 -78.195 6916982.0 692870.0
243.05 1136.7 22771.591 -36.86041786782162 -37.46717354301025 -27.857 -49.041147 12361 -80.281 6917097.0 692874.0
231.89 1141.58 22771.581 -38.09317925852348 -38.61034068105863 -27.855964 -49.041144 12361 -81.46300000000002 6917212.0 692877.0
224.5 1146.25 22771.57 -38.650420868850055 -39.07945089293287 -27.854939 -49.041169 12361 -81.973 6917326.0 692876.0
235.29 1149.01 22771.558 -39.71769199137224 -40.059709339998356 -27.853914000000003 -49.041211 12361 -82.995 6917439.0 692873.0
255.16 1150.92 22771.546 -39.88038430912776 -40.134614390507295 -27.852894 -49.041267 12361 -83.11200000000002 6917553.0 692870.0
280.68 1151.43 22771.533 -41.36465543164992 -41.53187283757278 -27.851872 -49.041314 12361 -84.551 6917666.0 692867.0
299.68 1149.91 22771.522 -42.68789704197653 -42.76698304944703 -27.850844 -49.041347 12361 -85.82700000000001 6917780.0 692866.0
306.74 1146.4 22771.511 -44.29691329858846 -44.287695842003906 -27.849814 -49.041364 12361 -87.38799999999998 6917894.0 692866.0
301.65 1142.43 22771.501 -44.04212539671949 -43.943657818686994 -27.848775 -49.041369 12361 -87.084 6918009.0 692867.0
319.46 1137.6 22771.491 -43.76275869008383 -43.574266398813535 -27.847728000000004 -49.041378 12361 -86.755 6918125.0 692868.0
355.84 1133.37 22771.48 -44.11103853239617 -43.83191900170089 -27.846675 -49.041394 12361 -87.054 6918242.0 692868.0
376.21 1129.42 22771.468 -47.17619027737098 -46.8060130466664 -27.845614 -49.04143300000001 12361 -90.071 6918360.0 692866.0
405.86 1125.56 22771.455 -49.14256737606032 -48.68150451094926 -27.844542 -49.041483 12361 -91.99 6918478.0 692863.0
429.85 1120.99 22771.443 -52.711561511502076 -52.15789176280178 -27.843464 -49.041522 12361 -95.51 6918598.0 692861.0
414.85 1116.92 22771.431 -54.613104939514656 -53.966484176019584 -27.842378000000004 -49.04155 12361 -97.361 6918718.0 692861.0
371.51 1113.88 22771.42 -56.33749075799427 -55.59636979612432 -27.841283 -49.041569 12361 -99.034 6918840.0 692861.0
321.6 1110.48 22771.408 -57.00468073495485 -56.170006232103006 -27.840183000000003 -49.041592 12361 -99.651 6918961.0 692860.0
277.65 1107.36 22771.397 -57.656487748667814 -56.726538455651216 -27.839081 -49.041611 12361 -100.251 6919084.0 692860.0
242.21 1104.52 22771.386 -57.79764821343279 -56.773026656438674 -27.837972 -49.041622 12361 -100.34 6919206.0 692861.0
215.08 1103.59 22771.375 -58.25565106866468 -57.134808064113045 -27.836864 -49.041639 12361 -100.745 6919330.0 692862.0
183.55 1103.34 22771.363 -57.67168343609227 -56.455737706978596 -27.835753000000004 -49.041667 12361 -100.11 6919453.0 692861.0
189.59 1101.61 22771.35 -57.62016651094879 -56.30946218847891 -27.834639000000006 -49.041717 12361 -100.009 6919576.0 692858.0
216.91 1099.05 22771.337000000003 -57.64907078103877 -56.24283327342268 -27.833525 -49.041764 12361 -99.988 6919700.0 692855.0
258.07 1097.77 22771.324 -59.45374969741422 -57.95180693904912 -27.832406 -49.041806 12361 -101.742 6919824.0 692853.0
280.47 1098.0 22771.312 -60.50620326007515 -58.90838318535819 -27.831286 -49.041833 12361 -102.743 6919948.0 692852.0
287.39 1100.63 22771.301 -62.73343146902156 -61.03956201234992 -27.830167 -49.041856 12361 -104.918 6920072.0 692852.0
277.24 1106.26 22771.29 -62.92901312902002 -61.1396968165808 -27.829056 -49.041869 12361 -105.061 6920195.0 692853.0
256.53 1113.62 22771.278 -61.598398947499525 -59.71458243668559 -27.827956 -49.041892 12361 -103.679 6920317.0 692853.0
253.73 1117.65 22771.267000000003 -60.29958892446019 -58.322218872664216 -27.826858 -49.041919 12361 -102.33 6920438.0 692852.0
279.72 1118.54 22771.255 -58.883425450368726 -56.81189933140364 -27.825767 -49.041958 12361 -100.864 6920560.0 692850.0
319.35 1118.73 22771.243 -57.843840781043816 -55.678933186699616 -27.824669 -49.041997 12361 -99.775 6920681.0 692848.0
334.09 1116.77 22771.231 -57.09167730695247 -54.83261364543911 -27.823572 -49.042033 12361 -98.973 6920803.0 692846.0
309.28 1114.67 22771.219 -56.29828847914649 -53.944896684861185 -27.822472 -49.042067 12361 -98.129 6920925.0 692845.0
265.4 1112.33 22771.207 -55.30089965134052 -52.85317972428335 -27.821369 -49.042094 12361 -97.081 6921047.0 692844.0
244.72 1110.44 22771.196 -54.184706665053476 -51.641711947831546 -27.820264 -49.042117 12361 -95.913 6921170.0 692844.0
261.63 1110.37 22771.186 -52.82764177610404 -50.189802729301654 -27.819156 -49.042114 12361 -94.503 6921292.0 692846.0
276.85 1110.36 22771.176 -52.575772728673456 -49.84214269489783 -27.81805 -49.042103 12361 -94.197 6921415.0 692849.0
281.17 1109.98 22771.167 -51.81248248600939 -48.98383605705058 -27.816944 -49.042094 12361 -93.38 6921537.0 692852.0
276.74 1110.28 22771.157000000007 -49.96406414600784 -47.03997086128145 -27.815839 -49.042097 12361 -91.479 6921660.0 692853.0
282.08 1111.61 22771.145 -48.00087115972092 -44.98150308482971 -27.814733 -49.042122 12361 -89.464 6921783.0 692853.0
293.9 1112.12 22771.133 -46.33848233191494 -43.224786124251814 -27.813628 -49.042156 12361 -87.751 6921905.0 692852.0
299.2 1112.79 22771.121 -44.717544211538 -41.50986400230865 -27.812522 -49.042203 12361 -86.081 6922027.0 692849.0
304.16 1114.38 22771.108 -43.08125264010904 -39.77898590312625 -27.811422 -49.042261 12361 -84.396 6922150.0 692845.0
304.33 1116.18 22771.095 -40.7193145197322 -37.32306378118307 -27.810319 -49.04231400000001 12361 -81.985 6922272.0 692842.0
287.87 1117.89 22771.083 -37.71015104564074 -34.21974423992252 -27.809217 -49.04235 12361 -78.926 6922394.0 692840.0
296.91 1119.74 22771.072 -36.08353686412025 -32.498629860027314 -27.808117 -49.042375 12361 -77.248 6922516.0 692840.0
315.35 1121.93 22771.061 -33.39414803631438 -29.714912899449395 -27.807019 -49.042397 12361 -74.508 6922638.0 692839.0
318.8 1125.25 22771.05 -31.918112659560432 -28.14515191611069 -27.805925 -49.042422 12361 -72.98100000000002 6922759.0 692839.0
321.62 1129.84 22771.039 -30.221077282806483 -26.354390932771963 -27.804836 -49.042442 12361 -71.233 6922880.0 692839.0
307.1 1134.85 22771.029 -26.26097416187119 -22.30193932322895 -27.803756 -49.04245 12361 -67.222 6922999.0 692840.0
290.48 1138.4 22771.019 -25.2646456872214 -21.213090294368538 -27.802681 -49.042456 12361 -66.17399999999999 6923118.0 692842.0
296.61 1142.05 22771.009 -22.918767920000647 -18.77503610414289 -27.801611 -49.042467 12361 -63.778 6923237.0 692842.0
315.3 1146.07 22770.998 -21.167468957546433 -16.93233531047371 -27.800547 -49.042486 12361 -61.977 6923355.0 692842.0
334.67 1150.0 22770.988 -18.74174879985876 -14.415987913361066 -27.799489 -49.04250800000001 12361 -59.502 6923472.0 692842.0
343.68 1153.55 22770.977000000006 -17.31825399588562 -12.902037935565774 -27.798431 -49.042536 12361 -58.03 6923589.0 692841.0
360.82 1155.81 22770.966 -16.276984545626988 -11.770485377087825 -27.797378 -49.042575 12361 -56.941 6923706.0 692839.0
376.72 1157.78 22770.953 -13.816940449082873 -9.220330237927216 -27.796322 -49.042628 12361 -54.434 6923823.0 692836.0
394.3 1158.29 22770.941000000006 -12.726317547772224 -8.038821702210152 -27.795264000000003 -49.042681 12361 -53.29600000000001 6923941.0 692833.0
402.91 1156.14 22770.93 -11.010243939032529 -6.231518327858317 -27.7942 -49.04270800000001 12361 -51.53100000000001 6924059.0 692832.0
393.22 1153.12 22770.921 -8.266915464382732 -3.3956692989979587 -27.793125 -49.0427 12361 -48.736 6924178.0 692834.0
377.99 1148.76 22770.914 -8.153106770108316 -3.187877196311625 -27.792039000000006 -49.042661 12361 -48.567 6924298.0 692840.0
370.24 1144.5 22770.906000000006 -7.430719271067248 -2.370731697068869 -27.790944 -49.042622 12361 -47.789 6924419.0 692846.0
358.7 1140.4 22770.898 -5.642624869922145 -0.4866742433477 -27.789839 -49.0426 12361 -45.94600000000001 6924542.0 692850.0
352.77 1137.03 22770.888 -5.089206529920581 0.16219095242138334 -27.788731 -49.042608 12361 -45.34 6924665.0 692851.0
345.77 1136.08 22770.876 -3.8724642510626883 1.473863890238427 -27.787617 -49.04265 12361 -44.073 6924788.0 692849.0
340.83 1136.38 22770.862 -2.7206233870627585 2.7199471507861404 -27.786506 -49.042733 12361 -42.874 6924911.0 692843.0
337.1 1136.16 22770.847 -1.911429072010812 3.623986388572973 -27.785392 -49.042819 12361 -42.018 6925035.0 692836.0
328.99 1136.01 22770.833 -1.2265882080108808 4.403069649120617 -27.784278000000004 -49.0429 12361 -41.286 6925158.0 692830.0
317.77 1136.77 22770.821 0.8067328756136618 6.5320959834941945 -27.783161 -49.042947 12361 -39.202 6925282.0 692828.0
