LINE,X,Y,Bx,By,Bz,Bm,DIST_ABS,MAG_REGIONAL,MAG_MOD,mag_res
         12,22.000000,-38.073000,915.915000,25904.100000,-43291.269000,50457.857000,3.032000,50340.828900,50425.117428,117.028100
         12,22.000000,-38.131000,907.713000,25904.400000,-43292.118000,50458.590000,3.090000,50340.250478,50425.446920,118.339522
         12,22.000000,-38.196000,902.622000,25905.200000,-43292.259000,50459.031000,3.155000,50339.602434,50425.829595,119.428566
         12,22.000000,-38.264000,904.602000,25905.700000,-43291.976000,50459.081000,3.223000,50338.924690,50426.245325,120.156310
         12,22.000000,-38.317000,904.814000,25906.400000,-43292.330000,50459.747000,3.276000,50338.396598,50426.580417,121.350402
         12,22.000000,-38.367000,906.440000,25906.600000,-43293.249000,50460.668000,3.326000,50337.898518,50426.905542,122.769482
         12,22.000000,-38.405000,912.097000,25906.300000,-43292.966000,50460.373000,3.364000,50337.520056,50427.158543,122.852944
         12,22.000000,-38.461000,919.663000,25907.000000,-43292.613000,50460.566000,3.420000,50336.962444,50427.540784,123.603556
         12,22.000000,-38.502000,924.259000,25908.300000,-43292.825000,50461.500000,3.461000,50336.554285,50427.827811,124.945715
         12,22.000000,-38.555000,928.997000,25909.200000,-43292.754000,50461.988000,3.514000,50336.026781,50428.207929,125.961219
         12,22.000000,-38.629000,934.937000,25909.700000,-43292.754000,50462.354000,3.588000,50335.290486,50428.756012,127.063514
         12,22.000000,-38.679000,931.542000,25910.000000,-43292.613000,50462.324000,3.638000,50334.793133,50429.137937,127.530867
         12,22.000000,-38.755000,927.583000,25911.600000,-43292.047000,50462.588000,3.714000,50334.037381,50429.736646,128.550619
         12,22.000000,-38.829000,918.673000,25913.400000,-43291.764000,50463.106000,3.788000,50333.301775,50430.340990,129.804225
         12,22.000000,-38.873000,910.117000,25915.000000,-43290.986000,50463.106000,3.832000,50332.864509,50430.710480,130.241491
         12,22.000000,-38.929000,910.895000,25915.800000,-43291.623000,50464.077000,3.888000,50332.308120,50431.191832,131.768880
         12,22.000000,-38.976000,908.208000,25916.000000,-43292.471000,50464.859000,3.935000,50331.841262,50431.605516,133.017738
         12,22.000000,-39.009000,907.854000,25916.300000,-43293.673000,50466.038000,3.968000,50331.513531,50431.901315,134.524469
         12,22.000000,-39.047000,908.349000,25916.200000,-43294.593000,50466.784000,4.006000,50331.136205,50432.247436,135.647795
         12,22.000000,-39.106000,904.319000,25917.800000,-43293.249000,50466.381000,4.065000,50330.550492,50432.796624,135.830508
         12,22.000000,-39.156000,908.562000,25918.400000,-43294.239000,50467.614000,4.115000,50330.054251,50433.273387,137.559749
         12,22.000000,-39.206000,914.713000,25918.000000,-43296.431000,50469.400000,4.165000,50329.558128,50433.760687,139.841872
         12,22.000000,-39.262000,919.663000,25917.900000,-43296.148000,50469.196000,4.221000,50329.002607,50434.319116,140.193393
         12,22.000000,-39.297000,922.916000,25919.700000,-43295.865000,50469.937000,4.256000,50328.655481,50434.674995,141.281519
         12,22.000000,-39.350000,925.037000,25921.500000,-43297.421000,50472.235000,4.309000,50328.129942,50435.224051,144.105058
         12,22.000000,-39.388000,927.229000,25921.900000,-43297.775000,50472.784000,4.347000,50327.753221,50435.625313,145.030779
         12,22.000000,-39.432000,926.381000,25923.400000,-43298.199000,50473.903000,4.391000,50327.317102,50436.097940,146.585898
         12,22.000000,-39.479000,925.815000,25925.100000,-43298.623000,50475.130000,4.438000,50326.851347,50436.612375,148.278653
         12,22.000000,-39.518000,922.704000,25925.600000,-43298.057000,50474.844000,4.477000,50326.464948,50437.046834,148.379052
         12,22.000000,-39.559000,920.865000,25926.200000,-43297.916000,50474.997000,4.518000,50326.058810,50437.511063,148.938190
         12,22.000000,-39.600000,922.492000,25927.700000,-43298.128000,50475.980000,4.559000,50325.652750,50437.983038,150.327250
         12,22.000000,-39.644000,926.876000,25927.700000,-43298.552000,50476.424000,4.603000,50325.217066,50438.498245,151.206934
         12,22.000000,-39.694000,928.997000,25928.800000,-43298.128000,50476.664000,4.653000,50324.722080,50439.094746,151.941920
         12,22.000000,-39.762000,921.784000,25931.200000,-43297.987000,50477.643000,4.721000,50324.049086,50439.925059,153.593914
         12,22.000000,-39.818000,918.320000,25932.500000,-43297.775000,50478.066000,4.777000,50323.495017,50440.625563,154.570983
         12,22.000000,-39.868000,915.067000,25933.600000,-43297.916000,50478.693000,4.827000,50323.000436,50441.263936,155.692564
         12,22.000000,-39.927000,910.754000,25935.100000,-43298.694000,50480.053000,4.886000,50322.416981,50442.033087,157.636019
         12,22.000000,-39.968000,912.946000,25936.900000,-43299.330000,50481.563000,4.927000,50322.011625,50442.577811,159.551375
         12,22.000000,-40.024000,916.693000,25938.000000,-43299.967000,50482.742000,4.983000,50321.458094,50443.335534,161.283906
         12,22.000000,-40.077000,918.037000,25938.900000,-43300.037000,50483.290000,5.036000,50320.934352,50444.067405,162.355648
         12,22.000000,-40.121000,918.320000,25939.300000,-43301.310000,50484.592000,5.080000,50320.499646,50444.686009,164.092354
         12,22.000000,-40.174000,915.067000,25939.900000,-43302.724000,50486.054000,5.133000,50319.976143,50445.444554,166.077857
         12,22.000000,-40.224000,911.390000,25940.900000,-43303.290000,50486.987000,5.183000,50319.482393,50446.173741,167.504607
         12,22.000000,-40.280000,912.451000,25941.200000,-43304.775000,50488.434000,5.239000,50318.929531,50447.006262,169.504469
         12,22.000000,-40.348000,911.178000,25942.600000,-43304.775000,50489.130000,5.307000,50318.258394,50448.039955,170.871606
         12,22.000000,-40.410000,910.259000,25944.300000,-43305.411000,50490.533000,5.369000,50317.646664,50449.004504,172.886336
         12,22.000000,-40.468000,908.420000,25945.900000,-43306.260000,50492.050000,5.427000,50317.074562,50449.926138,174.975438
         12,22.000000,-40.524000,904.248000,25947.500000,-43305.906000,50492.494000,5.483000,50316.522337,50450.833933,175.971663
         12,22.000000,-40.568000,895.268000,25948.300000,-43306.684000,50493.412000,5.527000,50316.088549,50451.559708,177.323451
         12,22.000000,-40.624000,885.934000,25948.600000,-43307.674000,50494.251000,5.583000,50315.536585,50452.499518,178.714415
         12,22.000000,-40.674000,878.297000,25948.900000,-43308.240000,50494.757000,5.633000,50315.043883,50453.354033,179.713117
         12,22.000000,-40.722000,878.014000,25949.800000,-43307.957000,50494.972000,5.681000,50314.570999,50454.188187,180.401001
         12,22.000000,-40.777000,873.984000,25950.400000,-43308.876000,50495.998000,5.736000,50314.029285,50455.160812,181.968715
         12,22.000000,-40.833000,874.479000,25951.000000,-43310.361000,50497.589000,5.792000,50313.477867,50456.169794,184.111133
         12,22.000000,-40.901000,872.711000,25951.800000,-43311.139000,50498.637000,5.860000,50312.808484,50457.420638,185.828516
         12,22.000000,-40.972000,862.175000,25952.900000,-43312.200000,50499.931000,5.931000,50312.109800,50458.757107,187.821200
         12,22.000000,-41.042000,860.761000,25954.600000,-43313.189000,50501.629000,6.001000,50311.421186,50460.105650,190.207814
         12,22.000000,-41.089000,858.852000,25955.600000,-43314.250000,50503.020000,6.048000,50310.958960,50461.028544,192.061040
         12,22.000000,-41.137000,861.327000,25956.600000,-43315.735000,50504.850000,6.096000,50310.487005,50461.985707,194.362995
         12,22.000000,-41.181000,856.236000,25958.700000,-43316.159000,50506.207000,6.140000,50310.054474,50462.876223,196.152526
         12,22.000000,-41.210000,852.347000,25959.400000,-43317.079000,50507.289000,6.169000,50309.769446,50463.470072,197.519554
         12,22.000000,-41.269000,851.993000,25961.100000,-43318.139000,50509.066000,6.228000,50309.189682,50464.695371,199.876318
         12,22.000000,-41.316000,855.246000,25962.900000,-43318.422000,50510.289000,6.275000,50308.727953,50465.688043,201.561047
         12,22.000000,-41.354000,861.892000,25963.000000,-43319.129000,50511.060000,6.313000,50308.354715,50466.501489,202.705285
         12,22.000000,-41.404000,860.125000,25964.500000,-43319.766000,50512.347000,6.363000,50307.863716,50467.586747,204.483284
         12,22.000000,-41.451000,852.983000,25966.600000,-43321.533000,50514.821000,6.410000,50307.402282,50468.622507,207.418718
         12,22.000000,-41.519000,844.710000,25968.200000,-43322.453000,50516.293000,6.478000,50306.734859,50470.148148,209.558141
         12,22.000000,-41.593000,838.487000,25970.200000,-43322.170000,50516.975000,6.552000,50306.008790,50471.845285,210.966210
         12,22.000000,-41.669000,832.618000,25972.600000,-43323.230000,50519.021000,6.628000,50305.263364,50473.628902,213.757636
         12,22.000000,-41.731000,833.467000,25973.700000,-43325.635000,50521.662000,6.690000,50304.655452,50475.114878,217.006548
         12,22.000000,-41.784000,834.881000,25974.600000,-43326.907000,50523.240000,6.743000,50304.135928,50476.407459,219.104072
         12,22.000000,-41.855000,832.053000,25976.300000,-43328.887000,50525.765000,6.814000,50303.440167,50478.171662,222.324833
         12,22.000000,-41.928000,833.962000,25978.200000,-43330.372000,50528.047000,6.887000,50302.725052,50480.025040,225.321948
         12,22.000000,-42.011000,830.073000,25979.700000,-43331.999000,50530.149000,6.970000,50301.912277,50482.181669,228.236723
         12,22.000000,-42.096000,828.800000,25981.400000,-43333.837000,50532.578000,7.055000,50301.080251,50484.445578,231.497749
         12,22.000000,-42.178000,834.032000,25982.800000,-43333.978000,50533.506000,7.137000,50300.277910,50486.683501,233.228090
         12,22.000000,-42.255000,829.153000,25984.600000,-43334.049000,50534.412000,7.214000,50299.524777,50488.833936,234.887223
         12,22.000000,-42.320000,826.396000,25986.300000,-43334.686000,50535.786000,7.279000,50298.889231,50490.686693,236.896769
         12,22.000000,-42.402000,820.244000,25988.200000,-43336.453000,50538.179000,7.361000,50298.087746,50493.073635,240.091254
         12,22.000000,-42.467000,808.011000,25989.900000,-43337.514000,50539.766000,7.426000,50297.452646,50495.005584,242.313354
         12,22.000000,-42.526000,804.546000,25990.600000,-43338.292000,50540.737000,7.485000,50296.876340,50496.790116,243.860660
         12,22.000000,-42.602000,800.445000,25992.100000,-43340.555000,50543.384000,7.561000,50296.134220,50499.132736,247.249780
         12,22.000000,-42.652000,806.738000,25993.200000,-43342.322000,50545.565000,7.611000,50295.646130,50500.701199,249.918870
         12,22.000000,-42.708000,811.971000,25995.700000,-43343.454000,50547.905000,7.667000,50295.099607,50502.483854,252.805393
         12,22.000000,-42.782000,807.799000,25998.000000,-43345.080000,50550.415000,7.741000,50294.377641,50504.882067,256.037359
         12,22.000000,-42.850000,807.940000,25999.500000,-43346.636000,50552.523000,7.809000,50293.714437,50507.129061,258.808563
         12,22.000000,-42.917000,801.364000,26001.200000,-43349.818000,50556.021000,7.876000,50293.061198,50509.384012,262.959802
         12,22.000000,-42.985000,792.172000,26002.900000,-43351.515000,50558.206000,7.944000,50292.398423,50511.714731,265.807577
         12,22.000000,-43.044000,781.070000,26005.300000,-43353.707000,50561.147000,8.003000,50291.823542,50513.771735,269.323458
         12,22.000000,-43.106000,775.696000,26006.600000,-43355.404000,50563.188000,8.065000,50291.219605,50515.968517,271.968395
         12,22.000000,-43.173000,767.989000,26007.800000,-43357.030000,50565.082000,8.132000,50290.567166,50518.383429,274.514834
         12,22.000000,-43.244000,765.585000,26009.900000,-43359.576000,50568.308000,8.203000,50289.876003,50520.989484,278.431997
         12,22.000000,-43.300000,770.676000,26011.700000,-43359.576000,50569.312000,8.259000,50289.331026,50523.079424,279.980974
         12,22.000000,-43.353000,766.928000,26013.800000,-43361.485000,50571.972000,8.312000,50288.815379,50525.085672,283.156621
         12,22.000000,-43.409000,768.554000,26016.300000,-43364.384000,50575.768000,8.368000,50288.270687,50527.235617,287.497313
         12,22.000000,-43.462000,765.019000,26018.700000,-43366.788000,50579.011000,8.421000,50287.755309,50529.299154,291.255691
         12,22.000000,-43.509000,752.715000,26021.600000,-43368.909000,50582.137000,8.468000,50287.298386,50531.152681,294.838614
         12,22.000000,-43.568000,749.887000,26023.400000,-43371.597000,50585.325000,8.527000,50286.724947,50533.511109,298.600053
         12,22.000000,-43.621000,745.361000,26023.800000,-43374.425000,50587.889000,8.580000,50286.209962,50535.659992,301.679038
         12,22.000000,-43.671000,741.684000,26025.300000,-43374.849000,50588.970000,8.630000,50285.724247,50537.713739,303.245753
         12,22.000000,-43.753000,739.563000,26027.800000,-43375.698000,50590.953000,8.712000,50284.927928,50541.138094,306.025072
         12,22.000000,-43.803000,736.452000,26029.500000,-43376.829000,50592.752000,8.762000,50284.442521,50543.260694,308.309479
         12,22.000000,-43.862000,740.765000,26030.200000,-43379.587000,50595.539000,8.821000,50283.869891,50545.799364,311.669109
         12,22.000000,-43.918000,738.290000,26032.600000,-43381.920000,50598.739000,8.877000,50283.326528,50548.243263,315.412472
         12,22.000000,-43.953000,737.230000,26034.700000,-43383.122000,50600.834000,8.912000,50282.987000,50549.787788,317.847000
         12,22.000000,-44.006000,740.341000,26037.100000,-43386.234000,50604.782000,8.965000,50282.472967,50552.151826,322.309033
         12,22.000000,-44.053000,729.805000,26041.000000,-43389.133000,50609.121000,9.012000,50282.017235,50554.273771,327.103765
         12,22.000000,-44.103000,729.734000,26043.700000,-43392.315000,50613.237000,9.062000,50281.532528,50556.557681,331.704472
         12,22.000000,-44.153000,726.835000,26045.300000,-43394.365000,50615.777000,9.112000,50281.047937,50558.869105,334.729063
         12,22.000000,-44.201000,720.966000,26047.400000,-43396.275000,50618.411000,9.160000,50280.582839,50561.114117,337.828161
         12,22.000000,-44.245000,717.572000,26050.400000,-43399.103000,50622.331000,9.204000,50280.156594,50563.194589,342.174406
         12,22.000000,-44.295000,718.208000,26052.100000,-43399.457000,50623.518000,9.254000,50279.672334,50565.585086,343.845666
         12,22.000000,-44.339000,716.087000,26053.400000,-43401.295000,50625.733000,9.298000,50279.246282,50567.712014,346.486718
         12,22.000000,-44.395000,712.269000,26055.800000,-43404.689000,50629.824000,9.354000,50278.704164,50570.450729,351.119836
         12,22.000000,-44.445000,720.683000,26059.200000,-43406.881000,50633.572000,9.404000,50278.220254,50572.926195,355.351746
         12,22.000000,-44.504000,720.400000,26061.700000,-43410.841000,50638.249000,9.463000,50277.649390,50575.884087,360.599610
         12,22.000000,-44.563000,716.016000,26062.700000,-43415.225000,50642.460000,9.522000,50277.078689,50578.882098,365.381311
         12,22.000000,-44.624000,704.703000,26065.100000,-43419.326000,50647.053000,9.583000,50276.488812,50582.024172,370.564188
